# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2019-03-18
#
# GRDC-No.:              2911100
# River:                 IRTYSH
# Station:               OMSK
# Country:               RU
# Latitude (DD):       55.02000046
# Longitude (DD):      73.30000305
# Catchment area (km²):      769000.0
# Altitude (m ASL):        68.9
# Next downstream station:      2911097
# Remarks:               
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1960-01 - 1990-12
# No. of years:          32
# Last update:           2018-05-28
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 11323
# DATA
YYYY-MM-DD;hh:mm; Value
1960-11-30;--:--;    384.000
1960-12-01;--:--;    371.000
1960-12-02;--:--;    360.000
1960-12-03;--:--;    364.000
1960-12-04;--:--;    354.000
1960-12-05;--:--;    346.000
1960-12-06;--:--;    342.000
1960-12-07;--:--;    343.000
1960-12-08;--:--;    333.000
1960-12-09;--:--;    320.000
1960-12-10;--:--;    315.000
1960-12-11;--:--;    305.000
1960-12-12;--:--;    300.000
1960-12-13;--:--;    305.000
1960-12-14;--:--;    306.000
1960-12-15;--:--;    309.000
1960-12-16;--:--;    321.000
1960-12-17;--:--;    324.000
1960-12-18;--:--;    328.000
1960-12-19;--:--;    340.000
1960-12-20;--:--;    344.000
1960-12-21;--:--;    348.000
1960-12-22;--:--;    350.000
1960-12-23;--:--;    348.000
1960-12-24;--:--;    344.000
1960-12-25;--:--;    338.000
1960-12-26;--:--;    333.000
1960-12-27;--:--;    334.000
1960-12-28;--:--;    329.000
1960-12-29;--:--;    323.000
1960-12-30;--:--;    320.000
1960-12-31;--:--;    317.000
1961-01-01;--:--;    317.000
1961-01-02;--:--;    317.000
1961-01-03;--:--;    317.000
1961-01-04;--:--;    317.000
1961-01-05;--:--;    316.000
1961-01-06;--:--;    316.000
1961-01-07;--:--;    316.000
1961-01-08;--:--;    316.000
1961-01-09;--:--;    316.000
1961-01-10;--:--;    316.000
1961-01-11;--:--;    320.000
1961-01-12;--:--;    324.000
1961-01-13;--:--;    327.000
1961-01-14;--:--;    331.000
1961-01-15;--:--;    335.000
1961-01-16;--:--;    339.000
1961-01-17;--:--;    343.000
1961-01-18;--:--;    346.000
1961-01-19;--:--;    350.000
1961-01-20;--:--;    354.000
1961-01-21;--:--;    358.000
1961-01-22;--:--;    362.000
1961-01-23;--:--;    365.000
1961-01-24;--:--;    369.000
1961-01-25;--:--;    373.000
1961-01-26;--:--;    377.000
1961-01-27;--:--;    381.000
1961-01-28;--:--;    384.000
1961-01-29;--:--;    388.000
1961-01-30;--:--;    392.000
1961-01-31;--:--;    391.000
1961-02-01;--:--;    389.000
1961-02-02;--:--;    388.000
1961-02-03;--:--;    387.000
1961-02-04;--:--;    386.000
1961-02-05;--:--;    384.000
1961-02-06;--:--;    383.000
1961-02-07;--:--;    382.000
1961-02-08;--:--;    381.000
1961-02-09;--:--;    379.000
1961-02-10;--:--;    378.000
1961-02-11;--:--;    377.000
1961-02-12;--:--;    375.000
1961-02-13;--:--;    374.000
1961-02-14;--:--;    373.000
1961-02-15;--:--;    372.000
1961-02-16;--:--;    370.000
1961-02-17;--:--;    369.000
1961-02-18;--:--;    368.000
1961-02-19;--:--;    367.000
1961-02-20;--:--;    365.000
1961-02-21;--:--;    364.000
1961-02-22;--:--;    357.000
1961-02-23;--:--;    350.000
1961-02-24;--:--;    343.000
1961-02-25;--:--;    336.000
1961-02-26;--:--;    329.000
1961-02-27;--:--;    322.000
1961-02-28;--:--;    315.000
1961-03-01;--:--;    308.000
1961-03-02;--:--;    301.000
1961-03-03;--:--;    294.000
1961-03-04;--:--;    295.000
1961-03-05;--:--;    295.000
1961-03-06;--:--;    295.000
1961-03-07;--:--;    296.000
1961-03-08;--:--;    297.000
1961-03-09;--:--;    297.000
1961-03-10;--:--;    298.000
1961-03-11;--:--;    298.000
1961-03-12;--:--;    299.000
1961-03-13;--:--;    300.000
1961-03-14;--:--;    300.000
1961-03-15;--:--;    301.000
1961-03-16;--:--;    301.000
1961-03-17;--:--;    302.000
1961-03-18;--:--;    302.000
1961-03-19;--:--;    303.000
1961-03-20;--:--;    303.000
1961-03-21;--:--;    304.000
1961-03-22;--:--;    299.000
1961-03-23;--:--;    295.000
1961-03-24;--:--;    293.000
1961-03-25;--:--;    295.000
1961-03-26;--:--;    299.000
1961-03-27;--:--;    302.000
1961-03-28;--:--;    299.000
